,fips,median_income,cases,county,state,emp_combined,merchants_all,spend_all,median_age,pop,pop_density,afr,hisp,over65,casesper100k
875,31055,34837.0,47126,Douglas,Nebraska,-0.05894547509578545,-0.1704462647975079,-0.09895665374555551,33.5,517110,1574.3729999999996,11.616677302701554,11.178279282937867,21.373208795033943,0.47126
876,31057,30585.0,84,Dundy,Nebraska,,,-0.037602901627428596,47.9,2008,2.183374,0.34860557768924294,5.826693227091633,38.04780876494024,0.00084
877,31067,30137.0,1646,Gage,Nebraska,,,-0.010671819173047613,43.7,22311,26.20226,0.3227107704719645,1.7256062032181434,32.589305723634084,0.01646
878,31073,33845.0,133,Gosper,Nebraska,,,0.009186352546031756,47.1,2044,4.461371,0.3913894324853229,2.3972602739726026,37.133072407045006,0.00133
879,31079,30996.0,5327,Hall,Nebraska,,,-0.016472120343587304,35.8,58607,107.2821,1.7455252785503437,23.295852031327318,24.684764618560923,0.05327
880,31081,32042.0,644,Hamilton,Nebraska,,,-0.00948386486536508,42.3,9124,16.806720000000002,0.2082419991231916,1.9837790442788248,30.14028934677773,0.00644
881,31089,31359.0,579,Holt,Nebraska,,,-0.043071409598190495,46.1,10435,4.32557,0.15333013895543846,2.922855773838045,34.70052707235266,0.00579
882,31093,30998.0,405,Howard,Nebraska,,,0.05796493027615875,43.3,6274,11.01983,0.23908192540643924,1.7373286579534588,32.3079375199235,0.00405
883,31095,27036.0,494,Jefferson,Nebraska,,,-0.28725320609269817,46.8,7547,13.23606,0.31800715516099115,2.6500596263415925,37.365840731416455,0.00494
884,31101,27512.0,495,Keith,Nebraska,,,-0.0682144445148889,47.3,8368,7.882441,0.21510516252390055,5.6644359464627145,36.663479923518175,0.00495
885,31107,28390.0,589,Knox,Nebraska,,,0.02956952094574604,46.6,8701,7.850405999999999,0.09194345477531317,1.7814044362716932,37.01873347891047,0.00589
886,31109,31293.0,20043,Lancaster,Nebraska,-0.031268644827586234,-0.15247395327102772,-0.05952566345269842,32.6,285407,340.7647,3.4757381563871945,5.846037413237938,21.849849513151394,0.20043
887,31111,30714.0,2690,Lincoln,Nebraska,,,-0.07594578428387302,39.2,36288,14.15251,0.7220017636684303,7.170414462081128,28.940696649029984,0.0269
888,31119,30202.0,3528,Madison,Nebraska,,,-0.12060478529720606,37.1,34876,60.89297,1.2730817754329624,12.914325037274914,26.313223993577253,0.03528
889,31121,30243.0,534,Merrick,Nebraska,,,0.004450834746285719,42.5,7845,16.17923,0.19120458891013384,3.454429572976418,31.727214786488208,0.00534
890,31131,31515.0,887,Otoe,Nebraska,,,0.01169399681653968,42.9,15740,25.56728,0.4764930114358323,5.730622617534944,31.601016518424398,0.00887
891,31135,36429.0,193,Perkins,Nebraska,,,-0.18985421924631737,43.9,2970,3.362256,0.3703703703703704,3.1986531986531985,34.410774410774415,0.00193
892,31137,31342.0,647,Phelps,Nebraska,,,-0.14358732351812695,42.8,9188,17.02145,0.14148889856334348,4.0596430126251635,32.237701349586416,0.00647
893,31143,31955.0,330,Polk,Nebraska,,,0.004735080348571437,45.3,5406,12.33275,0.11098779134295228,2.8856825749167587,35.127635960044394,0.0033
894,31145,25858.0,802,Red Willow,Nebraska,,,-0.02023932995231746,41.8,11055,15.41872,0.7327001356852103,4.179104477611942,31.334237901402076,0.00802
895,31153,39856.0,13788,Sarpy,Nebraska,-0.09644768582375479,-0.10953302180685365,-0.10065669197330163,32.9,158840,664.6295,3.979476202467892,7.2834298665323605,18.32409972299169,0.13788
896,31155,35500.0,1553,Saunders,Nebraska,,,-0.08573686331558737,41.5,20780,27.69803,0.34167468719923005,1.9971126082771893,28.565928777670837,0.01553
897,31157,27447.0,3787,Scotts Bluff,Nebraska,,,-0.04575267983215873,39.0,36970,49.99995,0.5517987557479037,21.057614281850146,29.791723018663784,0.03787
898,31159,31663.0,989,Seward,Nebraska,,,-0.10632279410190482,38.0,16750,29.31255,0.3582089552238806,1.6238805970149257,27.379104477611946,0.00989
899,31177,38306.0,1450,Washington,Nebraska,-0.10054451724137933,,-0.1285416285682541,40.8,20234,51.88767,0.6029455372145892,2.070771967974696,27.68607294652565,0.0145
900,31185,29530.0,1173,York,Nebraska,,,-0.1951253821114381,42.2,13665,23.86859,1.1562385656787413,4.061470911086719,31.55506769118185,0.01173
901,32001,30912.0,1134,Churchill,Nevada,,,-0.10778233026187299,39.0,24877,5.045577,1.5878120352132492,12.095509908751055,28.18265868070909,0.01134
902,32003,30913.0,141231,Clark,Nevada,-0.13813240996168571,-0.22000490809968817,-0.15082050731453972,35.5,1951269,247.2643,10.474158099165207,29.14226587928164,22.329417420150687,1.41231
903,32005,34007.0,1582,Douglas,Nevada,0.03298001532567047,,-0.11149955582063485,47.4,46997,66.21914,0.4276868736302317,10.858139881269018,37.18960784730941,0.01582
904,32007,39350.0,3434,Elko,Nevada,,,0.0036889841803174773,33.4,48818,2.843243,0.7743045597935188,22.856323487238317,19.93322135277971,0.03434
905,32013,33656.0,516,Humboldt,Nevada,,,0.0012930319682222249,36.2,16528,1.714388,0.526379477250726,24.431268151016454,23.015488867376572,0.00516
906,32015,39984.0,321,Lander,Nevada,,,-0.11963085739079368,37.1,5775,1.051892,0.3463203463203463,21.10822510822511,24.60606060606061,0.00321
907,32019,28951.0,1779,Lyon,Nevada,-0.08840036398467431,,-0.05011743347050795,40.9,51980,25.97459,0.8022316275490573,14.76337052712582,30.009619084263182,0.01779
908,32023,25214.0,1658,Nye,Nevada,,,-0.07647511272443815,48.4,43946,2.417016,1.9888044418149544,13.578027579301873,39.741956036954456,0.01658
909,32031,32659.0,30824,Washoe,Nevada,-0.041192881226053635,-0.26703199376947045,-0.1375306984520633,37.0,421407,66.86489,2.328864969020448,22.24073164422993,24.7262147994694,0.30824
910,32510,31335.0,3882,Carson City,Nevada,-0.05818157088122608,,-0.20388827325682538,41.7,55274,382.0905,1.906863986684517,21.30658175634113,30.281868509606685,0.03882
911,33001,32332.0,1204,Belknap,New Hampshire,-0.07215589272030651,,-0.1024407710314286,44.7,60088,150.1329,0.4643189988017574,1.2048994807615498,32.617161496471844,0.01204
912,33003,32047.0,609,Carroll,New Hampshire,,,-0.08293836519307939,48.3,47818,51.35861,0.2906855159145092,0.9891672591910996,37.96269187335313,0.00609
913,33005,30044.0,914,Cheshire,New Hampshire,-0.049459876245210754,,0.02281081581133335,40.7,77117,109.1288,0.5057250671058262,1.4134367260137195,28.79391055149967,0.00914
914,33007,26003.0,417,Coos,New Hampshire,,,-0.29624387285650805,46.4,33055,18.41827,0.4477386174557556,1.2131296324307972,35.353199213432156,0.00417
915,33009,30412.0,831,Grafton,New Hampshire,-0.09994599233716475,,,41.2,89118,52.15393,0.9291052312664108,1.7953724275679437,29.78971700442111,0.00831
916,33011,37887.0,13039,Hillsborough,New Hampshire,-0.0881846950191571,-0.2423842367601248,-0.052763304758126975,39.3,400721,457.3717,2.0707674416863604,5.300695496367798,24.216849129444174,0.13039
917,33013,35807.0,3191,Merrimack,New Hampshire,-0.046392929885057485,,0.04670562868726983,41.4,146445,156.7738,1.044760831711564,1.5971866571067634,27.4314589094882,0.03191
918,33015,42549.0,7644,Rockingham,New Hampshire,-0.0845708122605363,-0.35526486604361396,-0.09018945114222225,42.2,295223,424.9524,0.6760990844209293,2.08046121067803,26.55348668633541,0.07644
919,33017,31687.0,2219,Strafford,New Hampshire,-0.11870181226053644,,-0.14735929512409526,36.9,123143,333.7436,1.0085835167244586,1.787352914903811,23.42073849102263,0.02219
920,33019,32668.0,318,Sullivan,New Hampshire,-0.11483004980842906,,,43.9,43742,81.40872,0.4229344794476704,1.1270632344200082,31.71551369393261,0.00318
921,34001,30123.0,9670,Atlantic,New Jersey,-0.10942172413793108,-0.28601024610591946,-0.08734031132765077,39.9,274549,494.0558,16.076547355845403,16.842530841489133,26.59015330596724,0.0967
922,34003,46138.0,40737,Bergen,New Jersey,-0.10920749641762457,-0.2339986199376947,-0.08070504394819043,41.1,905116,3884.47,5.797378457567871,16.051091793759028,27.80074598173052,0.40737
923,34005,41780.0,16919,Burlington,New Jersey,-0.10415769233716479,-0.26597805295950167,-0.08228873033999998,40.4,448734,561.9174,16.60337750203907,6.42496445555719,26.25809499614471,0.16919
924,34007,33626.0,23691,Camden,New Jersey,-0.14557045440613023,-0.21035708099688472,-0.0013888346986349388,37.9,513657,2321.48,19.55409933087644,14.235959015451947,24.715714961540485,0.23691
925,34009,32777.0,1983,Cape May,New Jersey,-0.028137287356321837,-0.2907315887850467,-0.03396301584190477,47.1,97265,386.8551,4.693363491492316,6.224232766154321,37.281653215442354,0.01983
926,34011,24786.0,6226,Cumberland,New Jersey,-0.10608786973180086,,0.0026647350718412657,36.5,156898,324.3687,20.230340730920727,27.06025570752973,23.72560517023799,0.06226
927,34013,32062.0,41323,Essex,New Jersey,-0.13752101570881223,-0.31106385763239847,,36.4,783969,6211.513000000001,40.87903985999447,20.296338248068484,22.42754496670149,0.41323
928,34015,39098.0,11480,Gloucester,New Jersey,-0.11606124137931044,-0.22244811214953258,-0.0552140474551429,38.7,288288,895.2899,10.061466311466312,4.756354756354756,24.38429625929626,0.1148
929,34017,36230.0,37346,Hudson,New Jersey,-0.14787990804597695,-0.2781695015576326,-0.12634886646034924,34.2,634266,13731.37,13.231830178505547,42.23038914272561,20.21959241075511,0.37346
930,34019,51782.0,3094,Hunterdon,New Jersey,-0.08681760191570875,,-0.05601103803609518,43.5,128349,300.0077,2.68876267053113,5.237282721330123,27.13850516949879,0.03094
931,34021,35699.0,16171,Mercer,New Jersey,-0.1008190122988506,-0.2736656105919006,-0.17395774872012698,37.8,366513,1632.1570000000004,20.277043379088873,15.09305263387656,24.332288349935745,0.16171
932,34023,41142.0,36946,Middlesex,New Jersey,-0.09233529885057473,-0.278098785046729,-0.11439539640825386,37.2,809858,2621.631,9.688365120798952,18.39520014619847,23.522518762548493,0.36946
933,34025,43508.0,25382,Monmouth,New Jersey,-0.07807949999999997,-0.26880042367601276,-0.04026992152380641,41.3,630380,1344.688,7.36746089660205,9.667026238142071,26.71071417240395,0.25382
934,34027,50928.0,16849,Morris,New Jersey,-0.10761854482758622,-0.32747792741433,-0.09031833933406357,41.3,492276,1069.754,3.120200862930551,11.47364486588824,26.48758013797139,0.16849
935,34029,34168.0,26215,Ocean,New Jersey,-0.05928313793103445,-0.2468383613707164,-0.04069618926539689,42.6,576567,916.9601,3.1503710756945846,8.28750171272376,33.309225120410986,0.26215
936,34031,31272.0,35512,Passaic,New Jersey,-0.15225040229885062,-0.2946630685358253,-0.00906829499460955,36.1,501226,2715.306,12.827546855111265,37.04456672239668,23.12390019671765,0.35512
937,34033,32111.0,2168,Salem,New Jersey,-0.13612061302682,,0.014535021310152392,40.8,66083,199.1059,14.086830198386874,6.82021094683958,28.477823343371213,0.02168
938,34035,49614.0,10753,Somerset,New Jersey,-0.10549309042145598,-0.2926956074766352,-0.1305861175065936,40.2,323444,1071.669,8.948380554284514,13.013380987126055,24.349500995535546,0.10753
939,34037,42781.0,3388,Sussex,New Jersey,-0.14498272413793115,-0.2296423925233645,-0.07989499972828573,41.8,149265,287.5936,1.7934545941781397,6.44290356078116,25.927042508290626,0.03388
940,34039,36098.0,32554,Union,New Jersey,-0.120409783256705,-0.23134405887850457,-0.10775157123936514,38.0,536499,5216.073,22.052790405946702,27.344692161588373,23.906102341290477,0.32554
941,34041,38468.0,3092,Warren,New Jersey,-0.14799823716475086,-0.2110782710280375,-0.17356010795463497,41.5,108692,304.5298,3.512678025981673,7.046516762963235,26.79130018768631,0.03092
942,35001,28973.0,34149,Bernalillo,New Mexico,-0.09024260919540232,-0.24511840498442355,-0.1280413333596824,35.8,662564,570.7684,2.9660530907202927,47.857867315459345,24.178041668427504,0.34149
943,35005,22812.0,6039,Chaves,New Mexico,,,-0.14642882529079365,34.7,65645,10.82309,2.0153857871886665,52.005484042958344,25.49775306573235,0.06039
944,35006,20443.0,2422,Cibola,New Mexico,,,-0.08303550136765075,36.6,27213,5.994739,1.0105464300150664,36.504611766435154,24.65733289236761,0.02422
945,35007,22717.0,458,Colfax,New Mexico,,,-0.20166194623679365,46.7,13750,3.658803,0.4654545454545455,47.18545454545455,36.414545454545454,0.00458
946,35009,24288.0,3626,Curry,New Mexico,,,-0.009144688435936505,31.5,48376,34.43629,6.31511493302464,39.51752935339839,21.000082685629238,0.03626
947,35013,20801.0,15577,Doña Ana,New Mexico,,-0.3367887850467296,-0.17807193973333338,32.4,209233,54.95269,1.7473343115091788,65.72290221905722,23.107731571979567,0.15577
948,35015,30903.0,3611,Eddy,New Mexico,,,-0.021214891565999983,37.3,53829,12.89093,1.3802968660015975,44.085901651526136,26.48015010496201,0.03611
949,35017,21563.0,639,Grant,New Mexico,,,-0.10585549211428559,45.9,29514,7.449973,0.863996747306363,48.28894761807955,37.66009351494206,0.00639
950,35025,28748.0,5689,Lea,New Mexico,-0.004416551724137937,,-0.09697523197041283,31.9,64727,14.74106,4.080213821125652,51.08069275572791,20.74868292984381,0.05689
951,35027,23730.0,933,Lincoln,New Mexico,,,0.03360962824225394,49.4,20497,4.242727,0.4683612235936966,29.809240376640485,40.50836707810899,0.00933
952,35028,66708.0,210,Los Alamos,New Mexico,,,-0.012342110808888897,44.3,17950,164.4275,0.5682451253481894,14.740947075208911,30.40111420612813,0.0021
953,35029,16620.0,2163,Luna,New Mexico,,,-0.11197624149142854,39.5,25095,8.463206,1.1476389719067543,61.4584578601315,31.91870890615661,0.02163
954,35031,17490.0,8399,McKinley,New Mexico,,,-0.1432554663361269,30.7,71492,13.11826,0.5035528450735747,13.250433614949925,19.529457841436802,0.08399
955,35035,21871.0,2947,Otero,New Mexico,,,-0.09769552388793648,36.5,63797,9.646905,3.5283790773860844,34.52513441070897,26.764581406649214,0.02947
956,35039,25481.0,1759,Rio Arriba,New Mexico,,,-0.08214725088355566,39.0,40246,6.866936999999999,0.5068826715698455,71.3188888336729,27.562987626099485,0.01759
957,35041,19323.0,1182,Roosevelt,New Mexico,,,0.0331224245795873,29.7,19846,8.108912,1.8341227451375592,39.872014511740396,21.67187342537539,0.01182
958,35043,30199.0,6644,Sandoval,New Mexico,0.0063788429118774,,-0.08130643516930161,37.9,131561,35.45497,2.128290298796756,35.062822568998406,25.107744696376592,0.06644
959,35045,24798.0,7923,San Juan,New Mexico,-0.08520534750957848,,-0.18349000298352375,33.0,130044,23.58832,0.5813416997323984,19.052013164775,21.8395312355818,0.07923
960,35049,32693.0,6480,Santa Fe,New Mexico,-0.18571400383141753,-0.2548977009345794,-0.18072538070796818,43.0,144170,75.50484,0.8594020947492543,50.64507179024762,31.947700631199282,0.0648
961,35053,16986.0,777,Socorro,New Mexico,,,-0.03041765427936508,36.9,17866,2.687959,1.0522780700772416,48.494346803985216,27.118549199597002,0.00777
962,35055,22060.0,994,Taos,New Mexico,,,-0.12209393969809527,45.2,32937,14.95023,0.4341621884203176,55.806539757719285,34.760299966602915,0.00994
963,35057,20651.0,455,Torrance,New Mexico,,,-0.09271384157999998,41.6,16383,4.897985,1.3367515107123238,39.05878044314228,29.805285967161087,0.00455
964,35061,24497.0,4275,Valencia,New Mexico,,,-0.07467970113082541,37.7,76569,71.81654,1.3987383928221604,58.25464613616477,25.476367720618004,0.04275
965,36001,34723.0,7888,Albany,New York,-0.08134704214559384,-0.2292941121495325,,38.5,304204,581.8699,12.69181207347701,4.903617309437088,26.697216341665463,0.07888
966,36003,23709.0,1395,Allegany,New York,-0.10147894406130269,,,37.8,48946,47.55235,1.0705675642544843,1.3688554733788256,28.032934254075922,0.01395
967,36007,26593.0,6460,Broome,New York,-0.11946442605363986,-0.2590647507788166,,40.2,200600,284.2302,4.7926221335992025,3.3788634097706884,28.935692921236292,0.0646
968,36009,26389.0,1762,Cattaraugus,New York,-0.11199961685823753,,-0.2836165082888889,40.7,80317,61.38799,1.2749480184767858,1.6746143406750749,29.17439645405082,0.01762
969,36011,30756.0,1544,Cayuga,New York,-0.06792512758620685,,,41.5,80026,115.7143,3.9924524529527914,2.3692300002499187,28.58071126883763,0.01544
970,36013,25114.0,2323,Chautauqua,New York,-0.13103148505747123,,-0.014053326687872986,40.9,134905,127.2417,2.369815796301101,6.108743189651978,29.912160409176828,0.02323
971,36015,28854.0,3743,Chemung,New York,-0.12358798701149429,,-0.03364839678676193,40.9,88830,218.0672,6.56084656084656,2.5216706067769903,28.893391872115284,0.03743
972,36017,27495.0,868,Chenango,New York,-0.10728564386973183,,,42.9,50477,56.49051,0.6834796045723796,1.8404421815876535,30.637716187570575,0.00868
973,36019,29129.0,657,Clinton,New York,-0.13960672030651336,,-0.08634294245463486,39.1,82128,79.13264000000002,3.907315410091565,2.500974089226573,25.51383206701734,0.00657
974,36021,33048.0,1204,Columbia,New York,-0.10176942528735636,,-0.17524944743241264,45.3,63096,99.4099,4.5248510206669215,3.8893115252947883,33.75174337517433,0.01204
975,36023,26380.0,1478,Cortland,New York,-0.0869857164750958,,,35.8,49336,98.9173,1.5404572725798604,2.2174477055294313,25.15201880979407,0.01478
976,36025,26032.0,512,Delaware,New York,-0.07072798467432957,,,45.4,47980,33.26308,1.6235931638182577,3.251354731137974,34.87494789495623,0.00512
977,36027,35996.0,9146,Dutchess,New York,-0.14777291187739466,-0.25075767289719647,-0.17043236174574594,40.2,297488,373.9025,9.922417038670467,10.510339912870435,26.026596030764264,0.09146
978,36029,31856.0,33009,Erie,New York,-0.121366878927203,-0.2930544236760124,-0.07406196813269843,40.4,919040,881.4096,13.48483199860724,4.540716399721449,28.391800139275762,0.33009
979,36031,30096.0,381,Essex,New York,-0.16675009846743283,,-0.07581794928603176,44.5,39370,21.94258,2.7254254508509015,2.5222250444500887,32.81686563373127,0.00381
980,36033,28799.0,443,Franklin,New York,-0.17869079578544048,,0.0016823589695555547,39.3,51599,31.67295,6.0601949650187015,2.91866121436462,25.657473982053915,0.00443
981,36035,27934.0,825,Fulton,New York,-0.06261088122605367,,-0.08494785106320635,41.8,55531,112.0776,1.9088437089193424,2.2744052871369145,29.55826475302084,0.00825
982,36037,30771.0,1602,Genesee,New York,-0.0806312988505747,,-0.08351711151269835,41.5,60079,121.88,2.6831338737329182,2.6897917741640174,28.37763611245194,0.01602
983,36039,28253.0,870,Greene,New York,-0.07210698122605358,,-0.007169123163168246,44.0,49221,76.05676,5.741451819345403,4.914568984782918,31.880701326669513,0.0087
984,36043,28005.0,1163,Herkimer,New York,-0.03842534482758623,,-0.005361987074920633,42.1,64519,45.71051,1.0849517196484757,1.6119282691920211,30.61578759745192,0.01163
985,36045,27607.0,1010,Jefferson,New York,-0.0691275785440613,,-0.05752590491101589,32.6,116229,91.62064,5.055536914195252,5.285255831160899,21.21329444458784,0.0101
986,36049,29392.0,567,Lewis,New York,-0.07949203295019158,,,40.2,27087,21.25005,0.6792926496105143,1.3179754125595304,27.718093550411638,0.00567
987,36051,29939.0,1111,Livingston,New York,-0.13643309195402314,,-0.05681273988060317,39.8,65393,103.5088,2.4436866331258704,2.7556466288440657,26.612940222959644,0.01111
988,36053,30568.0,1572,Madison,New York,-0.08601310088122603,,-0.10105128550025712,39.5,73442,112.1522,1.8381852346069008,1.7918901990686529,26.548841262492854,0.01572
989,36055,31426.0,23204,Monroe,New York,-0.08837863601532557,-0.2883315202492213,-0.09840164448412711,38.5,744344,1132.589,15.204126049246046,7.25538192018744,26.252915318723602,0.23204
990,36057,26952.0,766,Montgomery,New York,-0.12459367816091955,,,40.8,50219,124.5997,1.8937055696051293,11.258686951153946,29.976702045042714,0.00766
991,36059,45285.0,70475,Nassau,New York,-0.11641095823754792,-0.2839841476635513,-0.1267219649486032,41.1,1339532,4704.8,11.126945828841713,14.583824798511719,28.14512829854009,0.70475
992,36063,30704.0,5906,Niagara,New York,-0.09982264137931027,-0.19786465420560737,-0.12330450145142854,41.9,216469,414.4066,6.8605666400269785,2.1684398227921777,29.28687248520573,0.05906
993,36065,30286.0,7844,Oneida,New York,-0.11460833735632185,-0.14682955140186912,-0.09646722581238103,40.8,234878,193.7252,6.253459242670663,4.60622110201892,29.06785650422773,0.07844
994,36067,32772.0,15182,Onondaga,New York,-0.10047104214559378,-0.22717766355140184,-0.09903274603111122,38.6,467026,599.9899,10.967269488208368,4.031681319669569,26.263848265407066,0.15182
995,36069,33098.0,2053,Ontario,New York,-0.07045698544061305,,-0.06605486364850795,42.1,107931,167.5777,2.253291454725704,3.4086592359933663,29.569817753935386,0.02053
996,36071,35300.0,19551,Orange,New York,-0.1593175555555554,-0.29467532710280364,-0.1629294663107619,36.6,372813,459.307,10.178293138919509,18.021099049657604,22.27175554500514,0.19551
997,36073,28415.0,860,Orleans,New York,0.0030805095785440715,,,41.0,42883,109.6025,5.883450318307954,4.0971946925355045,27.227572697805662,0.0086
998,36075,27878.0,2389,Oswego,New York,-0.12066609195402289,,-0.009826317365619052,38.5,122109,128.313,0.7960101221040218,2.0899360407504766,24.976864932150782,0.02389
999,36077,25415.0,882,Otsego,New York,-0.08906250957854413,-0.27526669781931445,-0.12128954544380947,40.9,62259,62.15332,1.712202251883262,3.0854976790504187,30.28477810437045,0.00882
1000,36079,42440.0,3743,Putnam,New York,-0.13785778544061295,,-0.11916768277968245,41.9,99710,432.9353,2.3568348209808443,11.694915254237287,25.93019757296159,0.03743
1001,36083,36310.0,2569,Rensselaer,New York,-0.07839751724137925,,,39.2,159429,244.3613,6.4843911709914765,3.8136098200452864,26.588638202585482,0.02569
1002,36087,39095.0,23991,Rockland,New York,-0.09354855938697323,-0.2275319271028033,-0.1270622421802572,36.7,311687,1795.947,11.889491701610913,15.651278365796454,25.153760022073428,0.23991
1003,36089,25915.0,1339,St. Lawrence,New York,,,-0.031235598355939642,37.5,111944,41.76427,2.1617951833059386,1.9170299435431999,26.295290502394053,0.01339
1004,36091,41391.0,3366,Saratoga,New York,-0.10050906704980839,-0.3014984423676011,-0.03228374583720637,40.9,219607,271.1251,1.4885682150386828,2.40383958616984,27.050594926391234,0.03366
1005,36093,31997.0,3668,Schenectady,New York,-0.12731798697318014,,-0.03344136516126986,39.8,154727,756.5526,9.507067286252562,5.70488667136311,27.334595771907946,0.03668
1006,36095,30092.0,326,Schoharie,New York,-0.09982507624521074,,0.09610609178917455,42.5,32749,52.66645,1.3282848331246755,2.8214601972579314,30.84674341201258,0.00326
1007,36099,29451.0,482,Seneca,New York,-0.11072604597701147,,,41.0,35251,108.8984,4.558735922385179,2.7006326061672015,29.219029247397238,0.00482
1008,36101,28431.0,2408,Steuben,New York,-0.14573998199233712,-0.28365526479750774,-0.07126559812984068,41.4,98990,71.18719,1.5557126982523488,1.3849883826649156,29.64743913526619,0.02408
1009,36103,41227.0,74367,Suffolk,New York,-0.06714733793103457,-0.25934793457943967,-0.04016060622507934,39.8,1493350,1637.3529999999996,7.4479525898148475,16.489034720594635,25.44674724612448,0.74367
1010,36105,29887.0,2455,Sullivan,New York,-0.05807411915708809,,-0.17282740422990797,41.7,77547,80.09962,9.077075837878963,13.609810824403265,28.81220421163939,0.02455
1011,36107,31430.0,1367,Tioga,New York,-0.1256579655172414,,,42.5,51125,98.58239,0.7334963325183375,1.3574572127139366,28.92909535452323,0.01367
1012,36109,27572.0,1556,Tompkins,New York,-0.1603587662835247,,,29.8,101564,213.9772,3.958095388129653,4.198337993777323,21.890630538379735,0.01556
1013,36111,31547.0,4327,Ulster,New York,-0.09048486206896549,-0.2796908411214956,-0.040370479293904755,42.0,182493,162.3264,6.017765064961396,8.71759464746593,28.856449288465857,0.04327
1014,36113,32238.0,754,Warren,New York,-0.014200118773946372,,-0.07127336522857149,44.1,65707,75.79079,0.8979256395817796,1.7928074634361637,32.04681388588734,0.00754
1015,36115,29231.0,574,Washington,New York,-0.11156547892720305,,-0.027304095221904773,41.7,63216,76.05538,2.9944950645406228,2.287395596051633,28.74905087319666,0.00574
1016,36117,30575.0,1662,Wayne,New York,-0.07008590038314179,,-0.11087431756031745,41.6,93772,155.2963,3.078744188030542,3.706863456042316,27.853730324617157,0.01662
1017,36119,42615.0,58836,Westchester,New York,-0.12444989272030652,-0.2578457797507793,-0.16475257100698418,40.0,949113,2204.69,14.552324117360106,21.813208753857552,26.77204927126696,0.58836
1018,36121,31415.0,883,Wyoming,New York,-0.018500547892720307,,,40.9,42155,71.1181,5.633969873087414,2.9510141145771565,26.867512750563396,0.00883
1019,36123,26361.0,362,Yates,New York,-0.10950150996168573,,-0.08938305039816824,40.7,25348,74.96242,0.8008521382357583,1.6608805428436169,30.424491084109203,0.00362
1020,37001,27734.0,8492,Alamance,North Carolina,-0.06607422222222223,,-0.07142495881143172,38.7,151131,356.4888,18.77113232890671,11.00965387643832,26.46511966439711,0.08492
1021,37003,25797.0,2044,Alexander,North Carolina,,,-0.024731758586698405,40.8,37198,143.0725,5.492230765094899,4.303994838432174,28.423571159739772,0.02044
1022,37009,24071.0,995,Ashe,North Carolina,,,-0.1057461338821904,45.5,27281,64.01966999999999,0.5901543198563102,4.805542318829955,35.66218247131703,0.00995
1023,37011,20407.0,1163,Avery,North Carolina,,,-0.13437293376761902,42.3,17797,72.02731999999997,3.983817497331011,4.478282856661235,31.28617182671237,0.01163
1024,37013,25665.0,2012,Beaufort,North Carolina,,,-0.06182591740098413,43.8,47759,57.73628000000001,25.59308193220126,6.629117025063338,34.037563600577904,0.02012
1025,37017,22298.0,1533,Bladen,North Carolina,,,0.04600176739266032,41.3,35190,40.24805,34.86217675475988,7.10997442455243,30.43194089229895,0.01533
1026,37019,28184.0,3610,Brunswick,North Carolina,,-0.1586898598130842,-0.09207757744365076,47.4,107431,126.8411,11.440831789706884,5.16517578724949,39.61705652930719,0.0361
1027,37021,28525.0,6913,Buncombe,North Carolina,-0.1458509214559388,-0.3259283177570097,-0.1372287873353334,40.6,238318,362.9179,6.3826483941624215,5.981084097718174,29.69351874386324,0.06913
1028,37023,23880.0,5057,Burke,North Carolina,,,-0.12466618413015876,41.2,90912,179.2785,6.6129883843717,5.0972368884195705,29.469156986976422,0.05057
1029,37025,32366.0,8687,Cabarrus,North Carolina,-0.16750143333333334,,-0.11838666652793657,36.7,178011,492.0844,15.290628107251802,9.419080843318673,21.87954676958165,0.08687
1030,37027,23742.0,4446,Caldwell,North Carolina,,,-0.0732230604764762,41.3,83029,176.0709,4.921172120584376,4.571896566259982,29.122354839875225,0.04446
1031,37031,29053.0,2167,Carteret,North Carolina,,,-0.23380143799650788,45.8,66469,131.2964,6.079525793979148,3.371496487084205,35.12314011042742,0.02167
1032,37035,27887.0,8746,Catawba,North Carolina,-0.11732565134099625,-0.14185693769470403,-0.13915843815457155,39.6,154358,387.1324,8.44854170175825,8.442711100169735,26.943209940527858,0.08746
1033,37037,32024.0,2584,Chatham,North Carolina,-0.04185318007662838,,-0.16107173612987302,43.6,63505,93.09055,13.214707503346196,12.956460121250295,33.21155814502795,0.02584
1034,37039,22947.0,1066,Cherokee,North Carolina,,,-0.1984403273543174,48.1,27444,60.2601,1.2753242967497451,2.5069231890394987,40.16542778020697,0.01066
1035,37045,23432.0,5234,Cleveland,North Carolina,-0.22296663984674336,,0.08124501889111106,40.3,98078,211.26,20.730439038316444,2.8100083606925104,28.37945308835825,0.05234
1036,37047,22271.0,3037,Columbus,North Carolina,,,-0.05651701664349206,39.8,58098,61.98487,30.488140727735896,4.581913318875004,28.658473613549518,0.03037
1037,37049,27714.0,3952,Craven,North Carolina,-0.10777763984674343,,-0.13913011749968254,36.2,103505,145.996,22.4076131587846,6.059610646828657,27.21221197043621,0.03952
1038,37051,26713.0,11193,Cumberland,North Carolina,-0.06322733793103444,-0.11407364890965727,0.005269974741492067,31.0,319431,489.6884,36.66425613043193,9.451180380113387,19.103030075352734,0.11193
1039,37053,35901.0,487,Currituck,North Carolina,,,-0.1080912766543175,41.3,23547,89.92477,5.779929502696733,2.989765150549964,26.041533953369857,0.00487
